filename,mean_spectral_centroids,mean_spectral_rolloff,mean_spectral_bandwidth_2,sum_zero_crossings,mean_mfccs,mean_magnitude,mean_freq,mean_chroma_stft,mean_rms,mean_bank,mean_mel
106691.wav,1525.780419732483,2621.3580953663795,1407.3786839702132,2179,-9.223289489746094,0.00014051094311905623,11025.0,0.4279589354991913,0.12123935669660568,-10.515762585090947,-1.0912625493350194
102084.wav,1240.2569000912076,2436.7170662715516,1422.6427081368686,1621,-10.766831398010254,5.509126554129669e-05,11025.0,0.587437093257904,0.033458709716796875,-13.461866131443095,0.5268587060510584
105581.wav,1191.4985995142117,2297.6175242456898,1474.5651149156586,1458,-8.654218673706055,6.720106902547546e-05,11025.0,0.6077417731285095,0.0403350330889225,-13.252275007756857,2.4744421632648756
103894.wav,1203.4202068583043,2574.084051724138,1585.2127009536555,1250,-8.42229175567627,6.138109107772326e-05,11025.0,0.5719994306564331,0.06129089370369911,-12.609883656655496,2.1678149058053346
102365.wav,981.3338656879339,1643.701171875,1124.7963105664774,1399,-7.7122087478637695,0.00011388863671237737,11025.0,0.45748037099838257,0.1854153722524643,-10.31366924330116,-1.9342632499051098
102463.wav,1300.07149320627,2699.0756330818967,1569.147733702303,1419,-6.09262752532959,7.304628216296517e-05,11025.0,0.598481297492981,0.07631611824035645,-11.734645227867768,1.4825897547973488
106634.wav,734.4679382798162,1272.9340651939656,996.6458587840707,735,-13.006396293640137,8.3407735059832e-05,11025.0,0.46781909465789795,0.052276015281677246,-13.929885308178868,0.5785452299540922
104370.wav,1387.0069685939543,2839.9077316810344,1539.6935751094782,1613,-5.23549747467041,0.0001121537246696079,11025.0,0.565902829170227,0.10382508486509323,-11.316131832634111,1.4678822547861092
106139.wav,812.855894935915,1500.641500538793,1119.5110331531682,720,-1.939841866493225,0.0001391969921515001,11025.0,0.4468631148338318,0.18518993258476257,-9.256364454157794,1.5206671632294098
107114.wav,1385.7892017104045,2517.8997171336205,1417.2995285133766,2099,-7.858366966247559,6.524491112304423e-05,11025.0,0.5795477628707886,0.0502898134291172,-12.251230363301893,1.1832748878826862
103396.wav,2030.627157667898,3792.071322737069,1789.7063684971597,3307,-6.54809045791626,0.00010058021581572297,11025.0,0.4144912660121918,0.09912419319152832,-9.139202718863546,-0.8291036983530283
104177.wav,1040.201320392512,1932.7906115301723,1256.7115796468681,1310,-3.857801914215088,9.043038864399654e-05,11025.0,0.4921565055847168,0.10221807658672333,-11.060935398241812,3.388157280472098
105012.wav,1603.6559529720794,2835.205078125,1402.7871008653424,2362,-7.682138442993164,0.0001406557238679402,11025.0,0.3558623790740967,0.14539819955825806,-8.943689492579217,-2.475791685042934
106151.wav,1666.2450294735816,2558.7385506465516,1486.688216513725,2596,-3.8014028072357178,0.00023579580292572443,11025.0,0.37308230996131897,0.17997859418392181,-8.042726776900537,-0.11199942505797801
101087.wav,1091.3588557204737,1987.4898976293102,1159.4422396502632,1565,-7.877384185791016,0.0001157586141467627,11025.0,0.37820738554000854,0.11775489151477814,-10.166271528149505,-2.103858246967762
107536.wav,943.8451182666417,1850.1229121767242,1114.7620036763233,862,-12.54469108581543,0.00014421931656876595,11025.0,0.2693324685096741,0.15271064639091492,-9.637147208416073,-4.520428362353401
104441.wav,1456.881135786937,2826.294787176724,1436.4567021792093,2251,-7.789592742919922,0.00012580021953455083,11025.0,0.37425339221954346,0.13410159945487976,-9.669081861081665,-0.7824978579531292
105154.wav,904.6631293547689,1747.9020743534484,1291.2662722795358,840,-10.881926536560059,7.614616513479196e-05,11025.0,0.6633039116859436,0.04244571179151535,-14.72488801124843,2.742710402897792
106243.wav,700.6559984041231,1226.6500538793102,1008.5838335708888,563,-4.972209453582764,0.00010087363680702914,11025.0,0.501422643661499,0.1395084112882614,-10.783960105005749,3.527046783222908
107191.wav,1125.623712296498,1968.6792834051723,1315.5144161025005,1308,-11.202802658081055,0.00012184035483585624,11025.0,0.2635219693183899,0.1327591985464096,-9.585383447090159,-3.757186572680378
100269.wav,1748.0550843579497,2885.2017106681033,1562.0185834374065,2649,-3.75960111618042,0.00013912285189553267,11025.0,0.4412763714790344,0.12469730526208878,-9.286704370168298,0.6148882010429698
107066.wav,1151.806801332495,2488.6937634698274,1366.5543202318527,1059,-9.655073165893555,0.00013770345000625782,11025.0,0.26060596108436584,0.17500634491443634,-8.417551555640804,-4.116427232639145
102209.wav,1396.5896795447327,2481.0210129310344,1281.786790186159,2213,-9.885703086853027,0.00013066705255008546,11025.0,0.3227272033691406,0.14880408346652985,-8.879644344264989,-2.5262046379087066
107947.wav,1290.1612908230945,2479.2884563577586,1408.493879674798,1656,-10.233695983886719,8.507988276404665e-05,11025.0,0.4647006094455719,0.06412056088447571,-11.360256774289041,-2.242515142094053
106183.wav,1264.5197954530795,2452.8050915948274,1473.2439527388553,1034,-10.447888374328613,0.00013961850924256046,11025.0,0.2767859995365143,0.19004683196544647,-9.274608610803012,-2.21317953509694
101528.wav,847.9557168055163,1474.158135775862,1092.2851400109707,1091,-9.646140098571777,6.285729609335724e-05,11025.0,0.4443340003490448,0.11563778668642044,-12.023993148425273,0.5485906725355248
102149.wav,1857.189759632965,3249.781115301724,1539.7350422799746,3104,-11.064595222473145,0.00010266519760537131,11025.0,0.47843343019485474,0.06478279829025269,-11.377219301946191,-0.8470727934407128
102418.wav,814.3682872898673,1394.9555495689656,960.4048993532762,861,-7.680258750915527,0.00011735267911686237,11025.0,0.3302988111972809,0.2034941017627716,-8.230402296629718,-3.281753595564068
101321.wav,1268.2716668738847,2490.9213362068967,1527.2005216651141,1498,-9.245837211608887,6.10739239942735e-05,11025.0,0.6079165935516357,0.04488977789878845,-13.09316923511128,0.9164099563781261
103115.wav,1186.6239824906245,2153.0728044181033,1439.0837255912606,1375,-0.7321217656135559,0.0001314412346870628,11025.0,0.41866984963417053,0.18281657993793488,-8.997076694562328,2.765232006921173
100812.wav,1072.7608850312567,1914.7225215517242,1294.36195504769,1538,-3.7570226192474365,0.00010816119033767936,11025.0,0.5307668447494507,0.13611312210559845,-10.572503778859337,3.675651459801077
107392.wav,1085.719241422399,1971.649380387931,1390.3207872314545,1164,-9.810818672180176,0.00010865964728684999,11025.0,0.42601194977760315,0.11187586188316345,-12.100374808344714,-0.4210720221106132
107087.wav,997.6315329190273,1803.5913927801723,1172.9076413345385,1066,-11.567558288574219,0.00013196320547123535,11025.0,0.23872248828411102,0.15853199362754822,-9.541954998341373,-6.09767190192041
100300.wav,1356.9812979123287,2553.7883890086205,1426.5902801657521,1633,-8.256311416625977,0.00010181576680275068,11025.0,0.35250017046928406,0.09947578608989716,-9.63074508580009,-2.4136488097152733
102538.wav,1786.8131104820236,3560.651266163793,1705.8676145724205,2637,-8.166730880737305,7.847195469789286e-05,11025.0,0.5218602418899536,0.041511423885822296,-10.356083175124235,-2.4396922146288653
100036.wav,1079.1805540018809,2424.5891702586205,1524.6686750244273,860,-8.811314582824707,8.04639633814337e-05,11025.0,0.57765132188797,0.07385169714689255,-12.920484964797108,2.1863266530426375
106222.wav,1215.4038561059124,2040.4566271551723,1239.1342603950961,1807,-9.651524543762207,9.450781843413426e-05,11025.0,0.4330487847328186,0.07243426889181137,-11.987412624177146,0.1463045665491922
107451.wav,1143.4928397696458,2213.464776400862,1462.1021977499192,1327,-12.961275100708008,7.716328354883915e-05,11025.0,0.6398577094078064,0.0317339152097702,-14.931918202179903,0.7547124627464844
101608.wav,1344.4526041723352,2424.5891702586205,1336.444229421153,2145,-9.732758522033691,0.00014447693912237765,11025.0,0.34216782450675964,0.1506967693567276,-9.032147899762826,-3.5969659066620867
104201.wav,1147.9827285743809,2292.9148706896553,1388.708189551768,1397,-6.76084041595459,0.00011018990342343242,11025.0,0.5146366953849792,0.10335815697908401,-11.730791031969943,-1.0947561607674108
105848.wav,683.2020811179272,1184.5736799568965,1014.8505311342883,607,-1.9987584352493286,6.034220019446552e-05,11025.0,0.6679520010948181,0.08458035439252853,-12.129325073495936,6.525431295038549
103729.wav,1201.5111433241107,2279.0544181034484,1225.9344090752827,1293,-7.757105827331543,0.00015487574249849247,11025.0,0.3237169086933136,0.15734218060970306,-8.849793502640312,-3.5131874837454005
104029.wav,1116.943076958045,2086.7406384698274,1467.1471846127645,1237,-9.348410606384277,9.727932704415483e-05,11025.0,0.500466525554657,0.08515672385692596,-12.695085523871919,0.16882909129039225
106532.wav,1257.6094990694612,2528.295056573276,1440.528154143111,1487,-5.537775993347168,9.874817593210512e-05,11025.0,0.41580188274383545,0.09476003050804138,-10.40291122274412,-0.7071053376702319
102810.wav,1731.790588271382,3120.8294046336205,1516.0819551171373,2703,-8.33515739440918,0.0001392200855723746,11025.0,0.3536577820777893,0.11122142523527145,-9.401708475754276,-2.4787213446589407
102893.wav,965.2603898409511,1650.383890086207,1321.0782772880425,1110,-0.5638735294342041,0.0001371023774162493,11025.0,0.548882782459259,0.15081921219825745,-9.33580395997392,2.861966727444353
105072.wav,953.6784103188011,1555.8358028017242,1184.7055119238867,1397,-1.4225819110870361,0.0001279411552245142,11025.0,0.44606348872184753,0.16941167414188385,-8.968389128602196,0.5470288102773817
106204.wav,1337.634819897702,2495.623989762931,1507.854482723562,1738,-8.74893856048584,0.00010265164381969171,11025.0,0.39977267384529114,0.1184409111738205,-10.015720680307696,-0.9921473281792096
101436.wav,892.1747344858305,1515.7394935344828,1056.1651788407873,1035,-7.415557861328125,0.00013792400242738632,11025.0,0.38790303468704224,0.1420472264289856,-10.030914042392059,-1.8164022322670297
103681.wav,2374.025519754114,4077.943157327586,1685.7366644814633,4056,-8.116646766662598,0.00017953086168151448,11025.0,0.3965102732181549,0.1275142878293991,-8.950727709818981,-2.2906500950698936
105693.wav,1904.9770341954954,3599.2625269396553,1670.4812143063352,2935,-10.168055534362793,0.00011508525665761008,11025.0,0.3850556015968323,0.10415863990783691,-9.812847897806977,-3.1995443853591437
105182.wav,2283.8775337568186,3697.770743534483,1709.8017024362862,3694,-5.830604076385498,0.0001746563710148604,11025.0,0.44241803884506226,0.1220608726143837,-8.98167775087587,0.7065503204507775
106732.wav,960.1454539015738,1824.1345635775863,1161.5733353748697,1023,-7.064657211303711,0.00011085108163957993,11025.0,0.43011540174484253,0.15267913043498993,-9.791084348709685,0.3216249442181626
107914.wav,1239.0650419793506,2365.1872306034484,1377.3037779910815,1330,-7.4763617515563965,0.00015873867348648927,11025.0,0.3174014389514923,0.17313872277736664,-8.604716241169532,-3.853814043780168
106304.wav,1208.061179041707,2489.1887796336205,1448.867467529973,1412,-9.342944145202637,9.655421737598697e-05,11025.0,0.47800412774086,0.08153381198644638,-11.559385241444746,0.7098472734862185
106544.wav,1843.3465929833765,3087.663321659483,1400.7307669779798,3051,-9.197355270385742,0.00011483763925353353,11025.0,0.3384547233581543,0.12356284260749817,-9.45948436249374,-2.562165575899
106881.wav,1190.8627818180723,1954.0763065732758,1200.2383963428124,1824,-10.712889671325684,0.00016774183582143594,11025.0,0.32593241333961487,0.18450984358787537,-9.313686962366106,-4.383587924977257
104085.wav,1464.0691936933574,2634.9710398706898,1486.2919821128503,2079,-8.231572151184082,9.190186280431457e-05,11025.0,0.43513187766075134,0.12049311399459839,-10.806917736226273,0.6058492183275636
101572.wav,2065.9440858040603,3668.812297952586,1756.1979135164631,3526,-9.433853149414062,0.00010391842452973495,11025.0,0.3262721300125122,0.09993046522140503,-9.24890598707886,-3.8335551276604796
100715.wav,808.1758595605892,1287.042025862069,1005.5375372647559,806,-9.440518379211426,0.00015028275227413812,11025.0,0.32117408514022827,0.17824706435203552,-9.450051746612287,-1.3554030450431886
103091.wav,1602.2690763098044,3217.1100484913795,1602.3708047699338,2088,-9.535486221313477,0.00011627088608417631,11025.0,0.36873480677604675,0.10861452668905258,-9.028119741731565,-3.089570826202805
101056.wav,974.967751548756,1955.5613550646551,1396.5751345815709,697,-6.347282886505127,7.822118549037376e-05,11025.0,0.4983821511268616,0.11959373205900192,-10.822606397407105,0.011553757556945276
104979.wav,1549.3130284452054,2783.723397090517,1504.3410465265536,2216,-9.570509910583496,8.973423063761666e-05,11025.0,0.42455849051475525,0.0738210380077362,-11.245428794090465,0.3566467883095253
100742.wav,1053.7860036604502,1830.817281788793,1072.4891320701927,1347,-9.165367126464844,0.0001518869975930091,11025.0,0.36280420422554016,0.174190953373909,-9.623011979154436,-1.530730336066047
103776.wav,1363.1065900144117,2490.673828125,1409.2066328866176,1782,-13.196367263793945,7.029322945938022e-05,11025.0,0.43074607849121094,0.06595945358276367,-11.696591919076361,-2.0999768371744616
101657.wav,1469.8667824226561,2721.1038523706898,1367.101026384214,1836,-10.890159606933594,0.0001512461043859236,11025.0,0.2999742925167084,0.16502796113491058,-9.074904218908802,-3.725908443847011
100208.wav,1038.7830780074244,1912.2474407327586,1193.8743295616819,1183,-6.252597808837891,0.00014297811780238537,11025.0,0.38592302799224854,0.1697203814983368,-8.93458893746742,-2.452266177620869
105176.wav,779.5814648718728,1381.5901131465516,968.320776902858,993,-9.29949951171875,0.00010707434206147392,11025.0,0.37722325325012207,0.19621212780475616,-10.14301245701672,-1.2242884009564403
103689.wav,825.9242785058426,1473.9106276939656,1047.2557519354148,715,-8.964010238647461,0.00015362783390235538,11025.0,0.337189257144928,0.22432519495487213,-8.801745789665981,-1.688249994196716
104976.wav,1107.5191378751217,2160.2505387931033,1380.382042335544,1269,-5.103838920593262,0.00010814848589549106,11025.0,0.5108782649040222,0.091465525329113,-10.643444124304377,1.384436082778135
100386.wav,903.6807238700883,1758.049905711207,1166.450674504201,901,-6.215193748474121,0.00010634482556826426,11025.0,0.4650752544403076,0.13667204976081848,-10.41085347374374,1.095152877321273
100313.wav,1414.1908119276065,2698.0856007543102,1413.0795613560165,1903,-7.894781589508057,0.00013407198458260578,11025.0,0.4308737516403198,0.10204226523637772,-9.96433469429883,-2.520786603788383
100474.wav,1712.8057678637397,2863.916015625,1327.823790541145,2930,-8.801799774169922,0.00013510543181602424,11025.0,0.3858376443386078,0.1338156908750534,-9.55130448066348,-1.9042559553229745
103937.wav,1712.4070039134879,3076.525457974138,1469.0331234954624,2762,-12.790725708007812,9.33712047101303e-05,11025.0,0.3340582251548767,0.0903577134013176,-10.242919738643549,-3.471594103091875
104262.wav,764.3309488425526,1363.0270070043102,1256.7321313516543,749,-9.581480979919434,4.718593559001301e-05,11025.0,0.6023271679878235,0.056221481412649155,-14.591423978671095,3.2311343392684337
107714.wav,1671.611044432212,2910.9425511853447,1531.0372875030628,2756,-12.187289237976074,0.0001240272714003762,11025.0,0.41737720370292664,0.08750875294208527,-11.288826100605048,-3.0037649196414287
104652.wav,954.2439689393494,1772.405374461207,1245.5048045303186,713,-11.005197525024414,0.00010058369249084106,11025.0,0.32706937193870544,0.15816998481750488,-10.42494715496235,-3.745819962487297
105178.wav,1714.4898189019366,3606.9352774784484,1806.086084815472,2080,-7.996058464050293,0.00011539874473142614,11025.0,0.4426421523094177,0.09100443869829178,-10.13503981459335,-0.17947331997289476
104846.wav,1344.1430682732887,2322.3683324353447,1277.6685195494194,1780,-8.9540433883667,0.00011347661923883188,11025.0,0.3471788465976715,0.10454589128494263,-9.673038639559742,-2.231240302208503
101989.wav,953.8172888295804,1653.3539870689656,1114.7137411901267,1242,-3.81254506111145,0.00011117727630800501,11025.0,0.4253760278224945,0.14075686037540436,-10.309653619919143,1.3882734776334043
104809.wav,1387.11346742934,2560.9661233836205,1414.7247695736319,1941,-8.050536155700684,0.00010719475503713402,11025.0,0.42421525716781616,0.13886108994483948,-10.449232576442588,1.0332507263750896
104054.wav,1493.3129753533715,2871.3412580818967,1431.688756884559,2255,-11.926465034484863,0.00012872931522326192,11025.0,0.388671338558197,0.11153648793697357,-10.13815758189646,-3.352144447083925
101930.wav,1515.1628744456918,2796.8413254310344,1475.2052295333606,2103,-10.844409942626953,0.00010679258250887187,11025.0,0.4703618288040161,0.07401813566684723,-11.234101363529902,-1.1656058302664478
105407.wav,1221.3111914653316,1984.0247844827586,1269.489835465063,1924,-9.087711334228516,0.00011604256909877437,11025.0,0.36961206793785095,0.1159655898809433,-10.467827462475762,-2.198807214109994
104777.wav,1478.6023976011288,3034.2015759698274,1752.7419746799392,1409,-7.2934441566467285,9.668640544877242e-05,11025.0,0.5650948286056519,0.06945639848709106,-11.888602432487186,2.486292389903846
101932.wav,830.1338682842552,1504.8491379310344,1059.5980194063409,669,-0.6611561179161072,0.00013243845011464095,11025.0,0.5783306956291199,0.14582625031471252,-9.715298969031188,2.679565383854212
104135.wav,1491.5325952594449,2707.243399784483,1345.6104954664963,2411,-10.773837089538574,9.615784177555056e-05,11025.0,0.4367165267467499,0.07627463340759277,-9.906575145633111,-3.7025392422374486
107831.wav,1486.1246980737465,2990.392645474138,1604.0630402527258,1751,-12.326407432556152,7.968169241774804e-05,11025.0,0.4008067548274994,0.11798407882452011,-11.101426699253333,-3.949473711659914
101198.wav,1193.3956931147525,2231.780374461207,1366.7465772571713,1473,-2.937408447265625,0.00011844087664393198,11025.0,0.5090702176094055,0.1277095377445221,-10.12016321299952,2.2133104508578345
100487.wav,1339.2614238704798,2451.8150592672414,1361.3388843358086,1355,-12.927961349487305,9.745335537948404e-05,11025.0,0.37200650572776794,0.0927039310336113,-11.360607027637522,-3.397320828911482
101378.wav,1133.141890900373,2049.1194100215516,1124.784504181324,1561,-10.100147247314453,0.00013197546687966234,11025.0,0.3591335415840149,0.13592886924743652,-9.434444038425053,-4.642612053983622
106929.wav,710.3577288273888,1168.7331627155172,1043.8293158544109,709,-0.6695420742034912,9.12068253587366e-05,11025.0,0.5840599536895752,0.13456052541732788,-10.47255014387571,4.242268938164321
104627.wav,1469.8148406012756,2468.150592672414,1354.6204128790923,2536,-5.032397747039795,9.893235621309593e-05,11025.0,0.5341030955314636,0.09586457908153534,-10.971100311574661,1.6280253814994046
106121.wav,2216.5282325954554,3548.7708782327586,1610.7617484253344,3950,-4.1271538734436035,0.00014361003121594692,11025.0,0.5129639506340027,0.08440031111240387,-9.595571082746442,0.15868889525233948
103361.wav,1801.6029185500704,3278.2445447198274,1532.310971316653,2717,-11.954562187194824,0.00014086322208212623,11025.0,0.3349003791809082,0.1484527438879013,-9.76498654113104,-3.515290664787305
101285.wav,1943.7852299579476,3951.4665274784484,1759.225113238595,2618,-9.593422889709473,0.0001599657925542787,11025.0,0.3168957531452179,0.13070350885391235,-8.218886367826993,-4.639291718911122
101319.wav,1586.2188979043908,3369.8225350215516,1645.107224032032,2018,-9.73971939086914,9.12074935109747e-05,11025.0,0.5275212526321411,0.06651612371206284,-11.55564273875259,-1.2813966963321037
104136.wav,1359.2408910543754,2419.1439924568967,1277.468799482766,1748,-10.308773040771484,8.54210823020299e-05,11025.0,0.42259812355041504,0.0650940015912056,-10.963987718187726,-0.8532683796039776
101673.wav,1073.5912617881372,2279.0544181034484,1382.6084894774258,1127,-9.282672882080078,4.5860554245080906e-05,11025.0,0.5868602991104126,0.036663416773080826,-13.480092843669896,0.4491312221060255
100740.wav,1803.0409526889669,3055.2397629310344,1455.3259675694785,3108,-9.9227876663208,9.709949973698134e-05,11025.0,0.3076542913913727,0.09611918777227402,-9.598166439499366,-3.068779389098698
102510.wav,1351.7414791060282,2333.0111799568967,1276.3698305738594,2141,-7.822154521942139,0.00011367229841426988,11025.0,0.3665050268173218,0.12752924859523773,-9.744392245070259,-2.1270543581139583
107607.wav,1414.50130027601,2322.863348599138,1416.3030637887102,2139,-3.5150294303894043,0.0001946157461163382,11025.0,0.42511025071144104,0.1444501131772995,-8.764706241098864,-0.32654103279456637
106749.wav,1540.5395690263235,3058.952384159483,1578.9551116286539,2184,-9.57172679901123,0.00011976650079366005,11025.0,0.35974523425102234,0.12931647896766663,-9.632728463375644,-2.952003013284727
100948.wav,2531.60335927216,4061.607623922414,1759.7791736046606,4809,-12.473493576049805,7.173780409057195e-05,11025.0,0.3842020034790039,0.059418246150016785,-11.28829228036824,-1.7440843161462363
103609.wav,1830.0541816733858,3130.729727909483,1642.8808413700897,3012,-9.868029594421387,9.131727028087684e-05,11025.0,0.4475342035293579,0.07762610912322998,-11.191203194384942,-0.6923976592147651
107115.wav,869.0081294594776,1481.335870150862,1062.0822748473504,992,-10.903071403503418,0.00010120516012431655,11025.0,0.4206976294517517,0.09755881130695343,-11.647601513803851,-1.230741850594823
100728.wav,1420.0557765258231,2781.0008081896553,1510.3200871192564,1712,-11.365640640258789,8.929153222592328e-05,11025.0,0.5021374821662903,0.06833157688379288,-12.198119273391862,-0.34756996077084046
105191.wav,1592.2928432169856,3030.4889547413795,1410.1434889095342,2185,-9.978002548217773,0.00012463898582181884,11025.0,0.36402416229248047,0.11659200489521027,-9.538540144855832,-3.0407221079344096
102152.wav,1674.9019869928252,2937.1784078663795,1504.92656519037,2313,-9.904438972473145,0.00012653333923038214,11025.0,0.3739768862724304,0.0926833227276802,-10.372349152884098,-1.2267962267728085
100508.wav,1220.203058718179,2267.669046336207,1462.6621968974323,1451,-8.133634567260742,9.96976586236268e-05,11025.0,0.46880045533180237,0.13426010310649872,-11.236288855651647,0.2946321204317691
107328.wav,933.4935656592853,1703.845635775862,1178.379029416523,879,-10.458016395568848,0.0001237914026387501,11025.0,0.28089118003845215,0.13265471160411835,-9.892844084549518,-4.7217009314093055
105399.wav,1252.770453941931,2271.6291756465516,1223.9812975776297,1596,-10.351434707641602,0.0001059840280953247,11025.0,0.2797529697418213,0.13253918290138245,-9.348369764012242,-1.249108385703495
104983.wav,1266.1895262207045,2256.036166487069,1363.556957243527,1613,-3.056539535522461,9.615982679377067e-05,11025.0,0.5834786891937256,0.1088823527097702,-10.557511840366761,3.4535509573158834
106931.wav,1915.1087524039128,4277.682179418103,1961.212849105614,2310,-8.877496719360352,5.43540542745759e-05,11025.0,0.5797212719917297,0.03672223910689354,-12.104641222465753,0.24633442415543785
105527.wav,1002.0523979038916,1924.3753367456898,1257.6236166056374,1081,-13.689160346984863,9.002937322956691e-05,11025.0,0.3937104344367981,0.11779773980379105,-12.617571802007614,-3.2157891724007204
107569.wav,1773.5265185577177,3381.4554148706898,1542.3368382287388,2692,-9.940528869628906,0.00016199019846547586,11025.0,0.2750619351863861,0.15175369381904602,-8.803576622264492,-2.1986794010493185
105464.wav,1505.541710799739,2506.266837284483,1325.6109527688684,2270,-10.941286087036133,9.621203201909172e-05,11025.0,0.36225783824920654,0.08495212346315384,-10.56683424911883,-1.4392827036002374
101907.wav,1327.9971134630432,2036.4964978448277,1263.8655570992335,2106,-6.103005409240723,0.00014718152973395679,11025.0,0.39462408423423767,0.14380507171154022,-9.737969114791639,-0.05230637035125978
102472.wav,1409.5949724346942,2655.266702586207,1388.6335559906381,1827,-6.5428032875061035,0.00011721076731186668,11025.0,0.4279842972755432,0.11725488305091858,-9.687346552711377,-1.6237974998511462
104293.wav,862.4641181411163,1480.840853987069,994.4677511093831,1052,-9.09185791015625,0.0001215000054176087,11025.0,0.3445001244544983,0.14505885541439056,-9.986086814287777,-1.7623127615621748
104033.wav,1324.874284681575,2512.9495554956898,1458.237606226157,1778,-4.348059177398682,9.36116498724587e-05,11025.0,0.5923078656196594,0.08983590453863144,-11.021359070150952,3.7702248197174053
103582.wav,1171.1223432156617,2081.2954606681033,1258.470905450493,1480,-9.28679370880127,0.00012776761086557455,11025.0,0.322084903717041,0.16300159692764282,-9.167899893963522,-3.271842189029137
104168.wav,1243.5047429618498,2247.868399784483,1241.8295266184207,1510,-10.534101486206055,0.00014111621294238415,11025.0,0.3942725658416748,0.11952055990695953,-9.913891979647449,-2.738525567553058
106265.wav,1163.461934968213,2279.3019261853447,1177.145008874675,1303,-8.394190788269043,0.00013782273463652372,11025.0,0.3160801827907562,0.12710052728652954,-9.102884916528339,-3.29633170999816
106492.wav,2292.5717607990878,3911.865234375,1666.8429627339965,4334,-12.926100730895996,8.37824425651288e-05,11025.0,0.33810266852378845,0.08055095374584198,-10.719390472992616,-3.4735587585476955
106058.wav,1577.7382175802084,2819.117052801724,1424.1639509432239,2408,-8.65689754486084,0.00010441605653405113,11025.0,0.32386425137519836,0.15690119564533234,-9.351454024037174,-2.089454768236329
106958.wav,1751.1517466523867,3380.712890625,1581.387840277587,2575,-11.656403541564941,0.00011539441759351504,11025.0,0.42948591709136963,0.09185224026441574,-11.05699585521535,-0.8668273455024643
107632.wav,1089.0275966263093,2103.076171875,1447.7229688536368,921,-6.619413375854492,0.00011803684955464872,11025.0,0.4279463589191437,0.143863245844841,-9.737147714394178,2.1728836621124104
105957.wav,1515.0618262707117,2740.904498922414,1371.222184821977,2184,-7.262860298156738,0.00015549641992088607,11025.0,0.37610453367233276,0.14818380773067474,-8.880601754233773,-2.544256152715242
105920.wav,1448.101990563248,2803.0290274784484,1542.5105544096564,2214,-6.762784004211426,7.77097869150716e-05,11025.0,0.5016400814056396,0.07465073466300964,-11.315771553178331,0.533226936765842
101963.wav,1192.8071713843121,2553.2933728448274,1599.264167370273,1262,-4.19003963470459,0.00010333943552888112,11025.0,0.5781478881835938,0.086238332092762,-10.845741898344109,0.21649842322520693
104904.wav,1176.8209756526878,2162.725619612069,1325.215058593684,1421,-0.6708813905715942,0.0001313215573988751,11025.0,0.5673487186431885,0.13605576753616333,-9.944296681654714,3.402789218710052
101818.wav,1395.905399979081,2760.9526535560344,1444.2814892546326,1812,-7.382347583770752,0.00014926599439169603,11025.0,0.40384501218795776,0.12102196365594864,-9.00044047683413,-2.572727957840005
100119.wav,1350.4384203598588,2699.5706492456898,1470.2904299657507,1689,-6.1599273681640625,0.0001308246888892715,11025.0,0.39181700348854065,0.16506238281726837,-9.297621327466858,0.807206696878844
101824.wav,1725.5139940374472,3113.6516702586205,1469.3627389694577,2606,-9.171507835388184,0.0001525493410154189,11025.0,0.35023048520088196,0.16454167664051056,-8.803399837555977,-2.028440088680943
101017.wav,1602.5961118917223,2908.714978448276,1401.1115314313456,2511,-7.022590637207031,0.00011549422490666018,11025.0,0.39346787333488464,0.11500021815299988,-9.839101204029674,0.0620877314301809
106574.wav,1837.0092259675105,3535.900457974138,1675.0752638707638,3103,-11.382859230041504,4.9811409012954366e-05,11025.0,0.582343339920044,0.026680773124098778,-12.919668525579128,-0.49515605330143286
102850.wav,1169.6712245671383,2274.846780711207,1437.1955769460142,1221,-8.031794548034668,0.00011878027375262637,11025.0,0.4562129080295563,0.10355618596076965,-10.684228447029476,0.3888877074323675
105346.wav,1207.168679523947,2146.637594288793,1386.1277454025565,1655,-9.431761741638184,0.00013822199353285574,11025.0,0.48640111088752747,0.12758849561214447,-12.003072623633196,1.527289892513096
102250.wav,1289.975837108523,2494.8814655172414,1384.203287732935,1535,-10.8485746383667,8.766894506425156e-05,11025.0,0.4133601784706116,0.0735178142786026,-10.752190422089805,-0.005272049062907935
100400.wav,2159.459004257706,3823.504849137931,1697.5397163779926,3775,-11.778034210205078,9.88969464258076e-05,11025.0,0.47471922636032104,0.05248742178082466,-11.325777809953667,-2.0380581111381995
105744.wav,897.055876909791,1787.255859375,1138.1759751778936,919,-8.027824401855469,0.00010487543404542882,11025.0,0.35799896717071533,0.15910330414772034,-10.046676044740366,-3.303224220877257
106562.wav,1496.4557912681526,2718.628771551724,1445.5799899226633,2193,-8.176654815673828,0.00013071633130690662,11025.0,0.43658825755119324,0.11808986216783524,-9.732030598900513,-0.25926405505664524
100745.wav,2180.925880815944,4045.519598599138,1855.2730666546183,3373,-3.485548496246338,9.491853258493008e-05,11025.0,0.5659242868423462,0.0695306733250618,-9.893246700057407,0.9940492538084812
100807.wav,1064.7219294896763,1516.9770339439656,1125.1908762215655,1678,-4.2495598793029785,0.00018001929414801536,11025.0,0.38551032543182373,0.18814201653003693,-9.43165536732902,-0.6307854477063966
